Item Title,Item Price,Item ID,Number Sold,Brand,Manufacturer Part Number,Reference OE/OEM Number,MPN,Reference
4X 22MM FOR BMW DIESEL SWIRL FLAP BLANKS REPAIR WITH INTAKE MANIFOLD GASKETS,29.99,321926064860,875 sold,X8R,X8R0066-X8R0015,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=29.940000000000293&_udhi=29.990000000000293&_sop=2&_ipg=200
Heavy Duty Garage Door Floor Threshold Weather Seal Rubber Draught Rain Excluder,26.99 to 79.99,324195194682,882 sold,X8R,N/A,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.99000000000028&_udhi=29.04000000000028&_sop=2&_ipg=200
Heavy Duty Garage Door Floor Threshold Weather Seal Rubber Draught Rain Excluder,26.99 to 79.99,324195194682,882 sold,X8R,N/A,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.94000000000028&_udhi=28.99000000000028&_sop=2&_ipg=200
FOR BMW DUAL VANOS REPAIR SET KIT E46 E39 E60 E61 E38 E65 E66 E36 E85 E83 E53,27.99,221797819942,443 sold,X8R,X8R0028,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.940000000000264&_udhi=27.990000000000265&_sop=2&_ipg=200
FOR BMW DUAL VANOS REPAIR SET KIT E46 E39 E60 E61 E38 E65 E66 E36 E85 E83 E53,27.99,221797819942,443 sold,X8R,X8R0028,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.990000000000265&_udhi=28.040000000000266&_sop=2&_ipg=200
Heavy Duty Garage Door Floor Threshold Weather Seal Rubber Draught Rain Excluder,26.99 to 79.99,324195194682,882 sold,X8R,N/A,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=26.94000000000025&_udhi=26.99000000000025&_sop=2&_ipg=200
For Ford Galaxy Seat Alhambra VW Sharan Spare Wheel Carrier Gear Repair Fix Kit,26.99,222309727232,236 sold,X8R,X8R0089,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=26.94000000000025&_udhi=26.99000000000025&_sop=2&_ipg=200
For Ford Galaxy Seat Alhambra VW Sharan Spare Wheel Carrier Gear Repair Fix Kit,26.99,222309727232,236 sold,X8R,X8R0089,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=26.99000000000025&_udhi=27.04000000000025&_sop=2&_ipg=200
Heavy Duty Garage Door Floor Threshold Weather Seal Rubber Draught Rain Excluder,26.99 to 79.99,324195194682,882 sold,X8R,N/A,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=26.99000000000025&_udhi=27.04000000000025&_sop=2&_ipg=200
RANGE ROVER P38 EAS AIR SUSPENSION VALVE BLOCK O RING + DIAPHRAGM REPAIR FIX KIT,26.99,321451232414,844 sold,X8R LTD,X8R0026,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=26.99000000000025&_udhi=27.04000000000025&_sop=2&_ipg=200
